customer_id,recency,frequency,monetary,log_recency,log_frequency,log_monetary,cluster_name
228,3,0.4034,247.5,1.3862943611198906,0.33889786383605125,5.5154428455366835,2
229,0,1.0588,724.0999999999998,0.0,0.7221232887964624,6.5863095763775465,0
230,0,0.7731,499.2,0.0,0.5727294270808059,6.215008018443519,0
231,4,0.7479,410.3,1.6094379124341003,0.5584150673589038,6.019322875236378,2
232,4,0.4286,262.1,1.6094379124341003,0.356694943738735,5.572534188046247,2
233,6,0.5882,310.69999999999993,1.9459101490553132,0.4626012994789735,5.7420411867732915,1
234,2,0.4958,405.0,1.0986122886681098,0.40266118077543017,6.0063531596017325,2
235,0,0.7731,388.15,0.0,0.5727294270808059,5.963964873405397,0
236,3,0.8992,418.44999999999993,1.3862943611198906,0.6414327448732665,6.0389443292923035,2
237,1,1.1345,557.4999999999998,0.6931471805599453,0.7582324272158797,6.325254618509255,2
238,2,0.7143,365.85,1.0986122886681098,0.5390048340312983,5.904953045160004,2
239,12,0.7311,472.69999999999993,2.5649493574615367,0.5487570446005468,6.160574209929706,1
240,0,0.6555,398.6499999999999,0.0,0.5041030780051639,5.990589164072028,0
241,4,1.1261,684.2000000000002,1.6094379124341003,0.754289315502183,6.529710766449965,2
242,4,1.1765,717.8999999999999,1.6094379124341003,0.7777180820102152,6.577722265989825,2
243,1,0.7143,311.20000000000005,0.6931471805599453,0.5390048340312983,5.743644008081332,2
244,18,0.7983,634.0,2.9444389791664403,0.5868417741890142,6.453624998892692,1
245,1,0.5966,205.5,0.6931471805599453,0.46787636822956147,5.330300412401088,2
246,6,1.0336,623.5500000000001,1.9459101490553132,0.7098076214530525,6.437031390411918,1
247,0,1.4622,889.3999999999999,0.0,0.9010552592313775,6.791670799961335,0
248,1,0.8319,562.8000000000002,0.6931471805599453,0.6053536796092763,6.334699578680013,2
249,12,0.9412,651.6000000000001,2.5649493574615367,0.6633063385489241,6.48096438415922,1
250,2,0.8319,476.00000000000006,1.0986122886681098,0.6053536796092763,6.1675164908883415,2
251,0,1.0924,637.0,0.0,0.7383117325143189,6.45833828334479,0
252,2,1.0168,633.5,1.0986122886681098,0.701512096891573,6.452837287154442,2
253,0,0.6387,494.6499999999999,0.0,0.49390324457004137,6.205870032478907,0
254,3,0.7647,426.0,1.3862943611198906,0.5679807042670505,6.056784013228625,2
255,4,0.605,477.6999999999999,1.6094379124341003,0.4731237565819792,6.171074096398463,2
256,1,0.4202,211.50000000000003,0.6931471805599453,0.3507977067658562,5.358941988364472,2
257,6,0.6218,317.69999999999993,1.9459101490553132,0.4835366435283199,5.764250221423291,1
258,4,0.7563,425.6500000000001,1.6094379124341003,0.5632093234455529,6.055964004982594,2
259,7,0.7647,460.9000000000001,2.0794415416798357,0.5679807042670505,6.13534841743656,1
260,12,0.5798,380.1500000000001,2.5649493574615367,0.4572982567481817,5.943192998434283,1
261,11,0.2101,161.25,2.4849066497880004,0.19070300082186978,5.0891383555842,1
262,1,0.5126,406.0,0.6931471805599453,0.41383002443979205,6.008813185442595,2
263,0,1.1849,632.3000000000002,0.0,0.7815700609098422,6.450944243522385,0
264,2,0.7227,426.5499999999999,1.0986122886681098,0.5438928274701864,6.058071240601964,2
265,9,0.6723,653.35,2.302585092994046,0.5141999244049401,6.483642376501489,1
266,3,0.3782,179.29999999999995,1.3862943611198906,0.3207782999409705,5.194622130209272,2
267,3,0.7647,792.5,1.3862943611198906,0.5679807042670505,6.676453539966464,2
268,20,0.6723,369.7499999999999,3.044522437723423,0.5141999244049401,5.915527981018041,1
269,1,0.8739,588.2,0.6931471805599453,0.6280218205994831,6.378765684588475,2
270,6,0.5798,362.5,1.9459101490553132,0.4572982567481817,5.895779296973574,1
271,5,0.5546,394.2000000000001,1.791759469228055,0.4412182778139822,5.979391965873713,1
